日期,阿富汗,阿尔巴尼亚,阿尔及利亚,安哥拉,安提瓜和巴布达,亚美尼亚,奥地利,阿塞拜疆,巴哈马,巴林,孟加拉国,巴巴多斯,白俄罗斯,比利时,贝宁,玻利维亚,波斯尼亚和黑塞哥维那,博茨瓦纳,巴西,文莱,保加利亚,布隆迪,布基纳法索,佛得角,柬埔寨,喀麦隆,加拿大,中非共和国,乍得,智利,中国,哥伦比亚,刚果,哥斯达黎加,克罗地亚,塞浦路斯,捷克共和国,丹麦,吉布提,多米尼克,多米尼加共和国,厄瓜多尔,埃及,萨尔瓦多,赤道几内亚,爱沙尼亚,斯威士兰,埃塞俄比亚,斐济,芬兰,法国,加蓬,冈比亚,格鲁吉亚,德国,加纳,希腊,格林纳达,危地马拉,几内亚,几内亚比绍,圭亚那,海地,洪都拉斯,中国香港特别行政区,匈牙利,冰岛,印度,印度尼西亚,伊朗,伊拉克,爱尔兰,以色列,意大利,科特迪瓦,牙买加,日本,约旦,哈萨克斯坦,肯尼亚,基里巴斯,科索沃,科威特,吉尔吉斯斯坦,老挝,拉脱维亚,黎巴嫩,莱索托,利比里亚,利比亚,立陶宛,卢森堡,中国澳门特别行政区,马达加斯加,马拉维,马来西亚,马尔代夫,马里,马耳他,毛里塔尼亚,墨西哥,毛里求斯,摩尔多瓦,蒙古,黑山,摩洛哥,莫桑比克,缅甸,纳米比亚,尼泊尔,荷兰,尼加拉瓜,尼日尔,尼日利亚,马其顿,挪威,阿曼,巴基斯坦,巴拉圭,巴拿马,秘鲁,菲律宾,波兰,葡萄牙,卡塔尔,罗马尼亚,俄罗斯联邦,卢旺达,圣基茨和尼维斯,圣卢西亚,圣文森特和格林纳丁斯,萨摩亚,圣马力诺,圣多美和普林西比,沙特阿拉伯,塞内加尔,塞尔维亚,塞舌尔,塞拉利昂,新加坡,斯洛伐克,斯洛文尼亚,所罗门群岛,南非,韩国,南苏丹,西班牙,斯里兰卡,巴勒斯坦被占领土,苏丹,苏里南,瑞典,瑞士,坦桑尼亚,泰国,东帝汶,多哥,汤加,特立尼达和多巴哥,突尼斯,土耳其,乌干达,乌克兰,阿拉伯联合酋长国,英国,美国,乌拉圭,乌兹别克斯坦,越南,赞比亚,津巴布韦
11/2018,148.2176208,116.6649244,150.5175072,346.232527,114.248429,126.8734877,117.5414773,153.9,114.4720326,117.214349,174.3518412,130.3952431,489.4766563,116.787483,110.2638014,146.2848131,105.0935975,147.5607101,163.5242635,99.3380849,112.3187621,178.8818445,110.7899284,110.037504,128.6359614,117.03034,114.6250716,150.6261825,121.0705928,129.9591486,122.277136,137.0233622,122.432016,127.3261133,109.8425197,103.8546563,113.8505644,109.7044907,117.1841658,105.3827994,130.1815685,123.781444,284.5468406,111.6039603,124.2754491,120.5943989,165.0203363,284.1016856,131.4078041,111.8738666,109.2224041,122.1172948,164.6227819,128.3795,111.7201707,263.6612503,102.0054367,107.9424261,139.5560509,248.5698317,113.0438087,114.9023705,189.793769,146.4920911,131.921604,118.9694263,126.8007768,167.885488,147.8340393,464.5638292,120.3055055,105.5403413,107.7960308,110.1128184,112.6460156,160.2166554,105.4666901,126.1454794,182.9879626,180.9144061,102.0872234,116.2269615,125.5020755,153.6268063,132.2984293,114.8621169,129.016803,151.0230934,244.0670533,250.9844,117.049173,114.2888343,141.5719206,177.8772053,397.0952832,120.9798367,136.1092292,112.6983832,112.9688929,133.3685979,139.3660425,128.8486521,158.7916467,187.3450274,116.8013983,111.3211898,178.8101557,160.9203784,155.4039924,184.5685269,113.6269755,156.6168542,111.3701401,250.2223618,113.07,119.2290291,113.930477,170.3421961,142.2179402,122.3696213,128.5268499,129.1471902,112.2194514,110.6843692,115.8944052,120.2581038,175.3490971,144.8601646,104.9837593,110.8426956,110.1290963,115.6609216,111.9804492,192.0104134,119.8429392,108.0512548,141.8016379,128.1640623,214.9500517,113.9596033,112.755696,110.2476493,131.6985563,155.167864,115.0016595,8234.705834,111.4793041,153.2586074,111.0512224,992.6941057,287.6975879,109.2330708,99.31619502,181.0869236,112.9925479,145.8850792,112.2593802,129.0669812,142.8857187,149.665914,221.6816144,173.0799554,270.8405396,115.6545234,118.6240059,115.5843352,192.5220519,258.8952711,160.8417454,199.0940606,140.6587085
12/2018,148.4503843,117.9041853,148.983337,351.1027105,114.3855271,128.7525588,117.6521541,155.1,113.8703399,116.7524939,174.4396929,130.255334,493.3058001,116.507572,110.811288,146.7866232,104.7718144,147.6982317,163.7695674,99.16316482,112.2800016,178.8818445,110.7263291,109.6762577,128.028766,117.3402173,114.5392101,154.738362,119.8408822,129.8301441,122.3920593,137.4358484,122.6692161,127.5940334,108.9835362,102.4508025,113.958072,109.3830908,117.7485924,105.1223971,129.9010047,123.9042044,274.8996595,111.0812388,124.2035928,120.3086302,165.1149842,288.8368592,131.5225708,111.7433126,109.24352,121.7749898,165.7407973,128.9688,111.7201707,265.0523459,102.1114497,108.1525587,139.7394762,249.9462509,113.571447,114.7064586,192.564481,146.7645501,132.3271007,118.5571968,127.7319077,167.05083,148.745917,476.5580067,119.6186996,105.4139457,107.4541829,110.0052864,113.5059088,158.59174,105.15029,125.5848846,184.2688783,182.099244,102.031546,117.1461991,125.8346782,154.6706116,131.4192818,114.4318299,127.9862948,151.228935,249.912033,245.5159195,116.3151712,113.9175539,142.0531207,180.3929395,401.4790398,121.07982,135.7526658,111.6199298,113.516599,133.6130867,140.3428023,128.3472955,159.5657559,188.4809998,116.1161841,110.4911229,179.4774685,159.6242392,155.0466895,182.7756006,113.5177923,157.5987077,111.5855562,252.0712582,112.83,119.2290291,113.6092444,169.6383327,141.8057143,121.8480747,128.7691348,128.3875008,112.2194514,110.4244417,116.011891,120.4636732,176.8219971,143.6317069,105.0625021,110.8699229,110.0297915,115.4088466,112.0350046,193.8250979,119.359214,108.7485553,141.9472248,128.1756338,214.3141048,114.0465517,112.6226509,109.6119719,131.8251895,154.9919367,114.6057009,8479.611359,110.9787373,152.53852,110.8526644,1037.111278,288.326206,109.7190654,99.06121967,182.0394179,112.2532412,146.030528,113.0681872,127.9088527,142.7537836,150.3699638,220.7847534,172.7621588,273.0197164,115.3003698,118.8459405,115.2151631,191.7821358,264.2544032,160.4336899,200.5916339,153.2575867
01/2019,148.618067,119.7894687,149.5558981,355.0943595,114.248429,131.1137087,116.7667156,155.3574932,114.6654338,118.0603121,176.771142,128.7163344,497.6468912,116.4537429,112.0157585,147.1163841,104.9076185,148.1413264,164.2935673,98.95244836,112.9651723,180.5244693,108.3201567,109.6309127,127.9979662,117.03034,114.710933,153.0740554,116.9342936,129.972049,122.9666761,138.2584019,122.9050874,127.6593798,108.0171797,101.4843815,115.1406558,109.5973574,118.4600895,104.6015925,129.6805618,124.4809242,276.5563246,111.0258424,123.6826347,120.0228615,164.8650768,292.9757632,133.1293038,111.3081328,108.7578525,121.8650266,166.3830526,130.6302,110.862429,269.0064568,100.3077791,108.1135818,141.6246802,250.9870623,113.1730262,114.6085026,195.6815319,146.8099599,132.1919351,118.8869804,127.1921814,166.4546457,149.229322,486.1905769,120.0765702,104.7819676,107.3402336,110.1128184,110.9262291,158.2667569,105.15029,124.5230264,185.1902227,182.7338126,101.7988509,117.6128193,125.7238106,155.3311022,131.7970028,114.975039,127.0528356,153.0279307,245.4921391,246.3644768,116.5415064,112.9129129,142.2654149,181.1328613,415.3609356,120.47992,135.6319519,108.8159509,111.5896144,133.3685979,140.4626835,130.1020437,161.606602,189.5746399,115.7230589,110.2144339,180.6489731,159.7752741,156.8610313,182.1142754,113.6051389,157.2037172,109.3236868,253.9311609,112.76,118.6860918,113.3950894,171.3290561,141.8057143,121.5167529,128.8428737,128.5141157,111.9554056,109.0960418,114.8904356,121.4686792,178.607897,143.6310013,104.6358266,111.7774541,110.6256207,113.5217306,112.351426,193.2421839,118.1015282,107.889562,142.4567789,129.5004362,218.1297862,113.7044784,113.8200565,108.4041849,132.3317225,154.8160094,114.4852924,10730.71416,109.5602747,152.7785491,110.8433868,1074.088271,290.0025212,108.624751,98.80152073,183.0403441,112.2311723,146.4668742,113.9009675,128.2948955,143.1495889,151.6124489,223.1334081,173.0998177,275.7177447,115.1663572,118.0691696,115.434832,195.9441637,268.1917938,160.5912357,202.6993298,169.8259744
02/2019,147.6933582,120.4986739,148.8291859,358.8021567,113.9399582,131.9227145,116.7667156,156.2353867,116.1159429,118.3339088,176.6224699,130.5351522,504.3065195,116.8305462,110.2638014,146.9013226,105.3107804,148.4367229,164.9999398,99.1353621,113.5244267,178.717582,107.8749618,109.4997621,129.0583582,117.3402173,115.4836863,153.5692932,116.9342936,130.0236508,124.2308073,139.0531935,123.1557893,127.763934,108.2319256,101.5149001,115.355671,110.1330238,118.8158164,103.9405713,130.1615282,124.1954309,281.3749362,111.2243465,123.9520958,120.1943227,165.9199045,293.9036799,134.0474369,111.8412281,108.8106425,121.8058963,167.3227339,130.9881,111.2912999,270.1839282,100.437864,107.8607306,141.8182958,253.2659731,113.7114326,114.6085026,198.9717524,147.9452055,133.4084253,119.5465476,127.4375963,166.8123563,149.1084707,496.8334971,119.5042319,105.6667369,107.4541829,110.2203505,110.7112557,158.2667569,105.15029,124.1862443,185.7457934,184.2332082,102.3088964,118.04585,125.8346782,155.0256272,132.3825002,115.0469865,127.2759719,153.2929244,244.2960163,247.9673073,116.6904592,114.6273546,143.2419682,182.0207675,420.8406314,120.77987,136.0711527,108.7081055,112.4301423,133.2463536,140.4231772,130.8540786,162.2381606,190.4541864,116.1704949,110.2144339,181.1828233,160.8048816,156.7266939,182.5551589,114.6096245,157.6338759,109.3236868,255.7851105,112.75,119.6633789,113.3950894,172.4175047,142.6301661,121.6257189,129.0324879,128.6407306,112.3954819,108.8552893,115.0933656,122.4165826,179.393797,143.4694908,103.9298421,111.8318577,110.1290963,114.3014354,112.1877598,195.4579662,117.895945,108.2331593,143.4758872,129.6747458,220.4827897,114.3520152,114.0861467,109.2411601,131.4452899,156.0475004,114.9796618,12346.18006,109.8282319,152.0584617,110.7895959,1109.919257,289.7929818,109.4380481,99.1857059,185.0583405,112.4959986,146.6123229,113.4089806,128.5522574,143.0176538,151.7447471,223.4921525,173.5367879,277.1705292,114.8219773,118.5130387,115.9227811,197.8556136,272.4292242,161.8785351,204.1784146,172.5873724
03/2019,149.1747389,120.1289203,150.2238861,362.735569,113.9742327,132.0690484,117.7628429,157.181551,116.2556216,119.2985486,177.3590726,131.0947884,506.2304121,117.1858178,111.2492773,146.8726478,105.4262657,148.5844211,166.2373759,99.26062944,113.6045706,180.0316819,108.4155556,109.7839216,129.3927557,117.8566796,116.2564396,152.9115761,115.4809994,130.6428725,123.7711267,139.6570866,123.8242342,127.5783503,109.4130279,102.3592469,115.5706863,110.2401571,119.1548702,105.4729386,131.0132395,123.9328123,283.7021023,111.4748256,123.7724551,120.5943989,166.0935365,300.3844176,133.2440704,111.9173846,109.6869556,122.0527817,168.1040433,132.2952,111.7201707,272.3603418,102.265083,107.969102,141.757154,255.7142356,112.6669242,114.7064586,200.3571084,148.5355332,133.0029286,120.3710065,128.1028675,167.4085406,149.2732679,516.2608013,120.4199732,106.4251106,108.0239294,110.5429466,111.0337157,159.5666892,105.15029,124.6331834,186.6745224,187.0744311,100.1997527,118.2175403,125.6129431,154.6356861,132.7192069,116.344623,129.4753717,153.9424315,257.1327303,249.0044329,117.7853273,114.8129948,142.6616974,182.4647206,422.3018836,121.07982,135.7806472,108.3845695,112.8449906,133.3685979,140.9640051,130.8540786,163.1101907,191.8524173,116.9105277,110.2144339,182.3988154,162.1940022,157.025598,182.3641094,115.0463574,160.5000363,108.7851465,257.7971139,113.19,119.8805538,113.2816943,174.8628857,142.7675748,122.1287553,129.8962861,128.7673455,112.7475429,110.7834399,115.061324,123.0218703,179.967897,146.628757,104.8205097,111.3531068,110.3277061,116.1909959,112.482359,195.9758178,117.7750137,107.5459646,144.1310282,129.5817807,224.5528498,114.3737523,114.751372,110.003973,133.0915218,157.2789914,114.7596848,13909.10753,110.2261768,151.698418,111.7350162,1138.82435,289.7929818,109.6926167,99.71386209,187.6413759,112.9594446,146.7577716,113.1997819,129.1956621,143.2815241,152.4005904,225.7903587,174.3213482,279.661017,114.1469989,118.7349732,116.5767431,198.9449345,275.643889,161.5392377,206.4155304,180.1812167
04/2019,150.7823906,119.8431622,150.2459077,366.5186357,115.8707566,131.9716944,117.8735077,157.7850107,116.4275338,118.89256,177.5482917,130.7450157,506.4277344,117.2504127,110.154304,147.0733718,105.0750411,149.4706105,167.1848783,99.19254827,114.2028965,182.6598816,108.9243498,109.871354,129.8151525,118.2698493,116.7716085,154.165658,115.816375,130.9911847,123.8860501,140.3496258,124.3200951,128.2945466,109.9498926,102.7865067,115.6781939,110.561557,119.6528487,104.9020567,131.7046287,124.145438,285.1132878,111.6504002,122.6946108,122.1947038,166.4804264,305.8383385,133.0145371,112.5701544,110.0353693,122.2421358,170.2789719,132.5658,112.7923422,274.0366201,103.2770892,108.1235919,142.6131385,257.8970293,112.1931266,115.5096976,203.8204983,149.8978279,133.9490876,121.4428032,128.5675778,168.3624354,149.9324565,536.9992145,119.5042319,106.8042975,108.3657772,110.7580107,111.4636623,159.7291808,105.4666901,125.2431744,187.607895,188.5512222,100.4037752,118.3685275,125.6129431,154.0701176,133.6746573,117.3380149,130.0860048,154.7161695,255.6054801,253.2472195,118.7350093,115.020475,143.029674,182.7606893,405.8627964,121.07982,136.3299389,107.9531881,113.417838,133.3685979,141.0389309,130.8540786,164.452015,193.6782652,117.0599195,110.8600415,182.9326655,164.2458518,157.5828098,183.4222298,115.8215582,162.0450404,108.7851465,260.2310843,114.07,120.3149036,113.5084845,177.0760644,143.1798007,122.4716023,130.1912416,129.1471902,113.9797565,111.4311281,115.6487531,123.7756248,180.489797,147.8764947,104.6589455,111.2116576,110.7249255,116.0061847,112.8969802,196.7939416,117.8354793,107.8067453,145.1501365,129.7793316,230.2763719,114.1232036,115.0174622,110.8621375,131.9518228,158.1586278,115.1764833,14909.04256,111.3379139,152.7785491,112.6883543,1170.722188,291.6788363,110.4596286,99.90123109,188.5938702,113.4559939,146.7577716,113.2325576,127.0080862,142.8857187,153.6160032,229.6132287,175.6819148,282.4628156,114.3419047,119.4007768,117.1940171,199.7978933,278.1522484,162.0395247,207.9223481,190.018697
05/2019,152.43099,118.6278773,151.7286941,370.5286864,115.8364821,131.3858202,118.0948733,157.1053144,116.2341326,118.4169898,175.4533664,132.493879,508.1049741,117.2719443,112.0157585,147.7472311,105.3142014,149.6183087,167.4022484,98.47681062,114.3449385,183.481194,109.4861433,110.3850282,130.060084,118.2698493,117.2867773,151.5649853,118.9465473,131.7781122,123.8860501,140.7912072,124.1662659,128.468368,110.5941303,102.9289266,116.4307472,110.4544237,120.0737089,105.498168,131.6645482,124.1402145,288.297158,111.7902746,122.8742515,122.4804725,166.5011535,318.9218945,133.5883703,112.3743235,110.1515072,122.9916587,171.8894578,133.242,113.0067719,277.0263683,102.1339007,108.2684261,142.9901794,260.0347592,111.2993719,115.9994776,206.7643798,150.4427458,133.8139221,122.1848162,128.864299,169.3163302,150.9541989,545.1688924,118.817426,106.6779018,109.049473,110.7580107,111.893609,161.0291131,105.4666901,125.4111939,188.7335424,189.9546637,98.91005887,118.1393667,125.8346782,154.2589118,134.3928309,117.5938642,130.2408501,155.5481701,269.8729216,255.1329025,119.0107443,115.3371553,143.4259565,183.3526268,402.574979,121.37977,136.7595392,108.0610335,113.5620098,133.6130867,140.6329694,130.8540786,166.7119968,196.599726,117.2566883,111.5978787,182.369157,166.0029217,157.4908832,185.6119511,115.6687017,163.2872172,109.4313949,263.1231902,114.62,119.9891413,113.8486698,178.4620222,144.2790698,122.5811504,130.2965828,129.40042,114.2438023,111.49611,114.9972409,124.3466509,181.103397,149.1158901,104.5703599,111.0484471,110.2284012,117.3112576,112.6896696,197.5473901,117.8717587,107.8484703,144.7861692,130.0001238,230.0855879,114.7776047,115.4165974,111.8368428,131.9518228,158.6864096,115.3744626,15699.12999,111.5545602,154.4587531,113.1772298,1231.660217,293.1456121,110.7373398,100.2080675,189.255773,113.9966809,146.9032204,114.769052,128.1662146,142.8857187,154.3617119,231.793722,176.2976456,284.4344518,115.4453709,119.7336786,117.4434949,200.5891924,280.2105751,162.8383795,209.6972498,214.0083417
06/2019,151.0448575,118.2994038,151.3029436,374.5236048,116.0878287,128.8766908,118.2055502,156.3715265,116.1696655,118.6547749,176.0007501,132.7037426,507.8089907,117.2073495,110.0448067,147.97663,104.7949322,149.9137052,167.4189444,98.48613489,113.6457914,178.717582,109.168147,111.0407808,129.5548211,118.4764342,117.0291929,151.4153895,120.847009,131.8426145,123.7711267,141.167644,124.4375794,128.8212384,110.2720115,103.040828,116.6457624,110.2401571,120.193437,105.7533718,131.424065,124.0957948,285.9970769,111.6339469,122.4251497,122.7090875,166.6372559,323.4320271,133.4736037,112.4504799,110.4154569,123.5635149,172.6463256,131.9349,113.3283883,280.048416,102.622386,107.8594382,144.1722532,262.1048988,111.3101401,116.4990531,210.5741087,150.5789753,134.7600811,121.9374785,129.3466556,170.3894619,151.7891712,549.4173249,119.2752966,106.9306931,108.4797265,110.8655428,112.5385289,160.8666215,105.2557567,126.0578361,189.1110094,190.7157834,99.99945984,117.754209,126.4998835,155.170853,134.7303301,117.9882312,129.1528667,155.9728629,288.0030434,249.2872854,118.7813956,115.2607153,143.8505449,184.5365017,401.8443529,121.37977,137.0922352,109.4630229,113.6645956,134.1020641,140.7228803,129.6006871,166.3642356,198.126893,116.4512823,111.782338,181.9539402,166.9750382,157.6773526,187.7281919,115.5595185,163.4265106,109.9699352,265.95032,113.35,120.0977287,113.9620649,179.1005787,144.0042525,122.1752055,130.2123098,129.2738051,114.5958633,111.5301988,115.5312672,124.0497173,181.175897,148.9986749,104.0782178,111.0702085,110.8242304,117.7773466,112.351426,198.7338535,118.1378076,108.2970131,144.422202,130.0349857,233.0109436,114.4492601,115.4831199,112.2288439,131.9518228,159.2141915,115.188061,15709.68058,111.4234322,155.058826,112.6388097,1294.470858,293.9837697,110.5786477,100.1783483,188.9328936,113.588407,146.9032204,115.6937059,128.4235765,142.7537836,154.8588511,231.8553812,176.118885,282.9816672,115.4089798,119.7336786,117.4668834,201.873769,278.9216064,162.6882426,211.2687774,297.8858047
07/2019,149.4082527,118.1689215,150.2459077,380.1982049,115.6536846,126.3713846,117.7628429,156.4564425,117.0077375,118.2604219,178.1970427,133.4032879,508.7956023,117.3042417,110.9207853,148.3120042,104.20745,150.2091016,167.7371331,98.9492569,114.5208965,179.8674194,109.4119442,110.9533471,130.1407501,118.7863116,117.6302232,151.5790008,118.3875879,132.1393249,124.2308073,141.4767372,124.9843002,129.767454,109.7351467,101.7488757,117.0757929,110.8829569,120.6349501,106.2040681,132.0352931,124.2091368,291.018055,111.3463744,121.9760479,122.5376262,166.818357,328.0621262,131.2930375,112.145854,110.2042971,123.1613965,173.4823312,131.9038,113.8645475,281.0281451,101.1217938,107.8135331,144.0907309,265.1474679,112.8069099,116.7939318,213.8643292,150.9876637,135.3007434,122.1848162,129.0619836,171.9395409,152.2615897,564.6504321,119.2752966,106.8042975,108.1378786,110.8655428,112.1085823,162.4915369,105.2557567,126.1046059,189.4892315,191.2842371,99.85835395,117.615043,126.8324862,155.0799325,135.8011026,116.855246,128.5602506,156.1047685,298.1062066,248.5330122,118.4026636,114.4744745,144.1619097,184.684486,405.4974833,121.4797534,136.0972427,110.110095,113.2467351,135.080019,141.2514477,129.6006871,166.0092143,198.0469481,116.3759623,110.8600415,181.3904317,171.1761699,158.0508975,188.9185773,116.7168606,164.0002438,109.1082707,268.6400186,113.56,120.9664284,114.4156452,183.1931455,143.8668439,122.4448265,130.5177994,129.6536497,114.5958633,110.0739657,115.3176567,123.7984658,181.538197,148.8314816,104.3262298,110.1779909,111.0228401,119.5942812,112.4496258,198.9963819,118.4643222,108.5786562,144.0582348,130.1163302,238.1621135,113.93329,115.616165,111.4342471,132.9648886,159.7419733,114.8360978,17280.72435,110.7324448,155.2988551,112.845887,1394.487536,294.8219273,111.018357,99.66131217,188.2548468,113.6546136,146.6123229,114.2572638,128.6809384,143.2815241,155.2317055,235,175.4137739,281.3213421,114.5006401,119.8446458,117.6631637,203.4152608,277.8617043,162.9836844,212.211694,360.5350209
08/2019,149.5454946,118.5790554,151.824121,385.6760855,117.1846136,125.8137123,117.8735077,155.9562029,116.5564679,119.7267627,180.4068509,135.9916055,507.6116683,117.2827101,109.6068174,149.0558902,103.9012169,150.2091016,167.9217532,98.64515769,114.5990363,181.3457817,107.7795629,111.1172853,130.9004776,118.9928964,117.4585003,151.483896,117.6050449,132.3844335,125.1501941,141.5965813,124.9567543,129.6393751,109.4130279,102.0540613,117.1833005,110.4544237,120.8923112,106.1039134,132.4861991,124.0797814,292.9230369,110.9468836,122.6946108,123.3949324,167.2993294,335.8389099,132.096404,112.6027929,110.7110806,122.8479138,174.7235668,132.9447,113.6500387,282.1907259,100.5694993,107.7994058,142.8475153,266.1372732,112.6669242,116.9152659,217.3277191,151.0784833,135.5710746,122.0199244,129.4240814,172.8934358,152.4373734,564.6504321,119.6186996,107.3098799,108.3657772,111.295671,111.0337157,163.7914692,105.4666901,126.1931459,189.8682099,191.6736235,100.0944949,118.2004473,127.0542213,155.1316842,136.8389757,117.087758,128.5687027,156.5468947,307.936527,248.2501597,117.9336344,115.8176358,144.600651,185.2764235,412.0731182,121.7797034,136.9685651,109.3551776,113.4091554,135.9357295,141.2282888,129.9767045,165.9574195,198.6275767,116.4387199,111.2289601,181.5980401,171.9057212,158.2059925,193.797688,117.2300218,163.9475534,109.539103,271.2880519,113.9,120.0977287,114.5290403,186.1955844,143.7294352,122.1075674,130.6652772,129.7802646,114.5958633,109.9471978,116.6740837,123.8784095,181.102497,151.4802174,104.8148555,110.0800646,111.0228401,119.4973768,112.7987805,199.7459158,118.6940917,110.6544376,144.0582348,130.1744334,242.4865524,114.644894,115.8822551,111.8474374,133.0915218,160.0938279,115.111648,17999.83424,110.6708716,155.6588988,113.1998434,1455.126347,295.8696242,110.552199,99.65117614,187.2862085,113.433925,146.7577716,112.4378603,129.3243431,143.4134592,156.101699,237.0179372,176.1089539,280.4911795,114.8777084,120.1775476,117.657202,205.2136679,285.9474799,163.4402017,213.7924659,425.7730476
09/2019,148.5512073,118.6880058,153.6812743,391.259892,115.0024686,126.0591225,118.4269158,156.4971198,116.9110368,118.7619106,183.7452156,137.3207415,509.9302056,116.7444197,109.1688282,148.934507,104.3673048,150.3567999,167.8546478,99.34547828,114.207138,182.9884066,107.5569655,110.3631734,130.8608779,119.0961889,116.9433314,150.8518206,118.3875879,132.3973339,126.1844914,141.9199678,124.9504201,129.5126031,110.2720115,102.6339139,116.5382548,110.2401571,121.1775443,106.0237896,132.9872057,124.0649398,292.8429115,110.7831924,122.7844311,123.2234711,167.47818,341.5623838,131.6373374,112.6463109,110.330993,122.7269394,175.6773382,135.1977,113.6500387,282.0608994,102.6917525,108.3963467,142.0119113,268.9312282,113.3883888,117.147996,220.7911091,151.3055324,135.5710746,122.1023703,129.539676,173.8473306,152.0198872,570.9347997,119.2752966,107.0570887,108.1378786,110.6504787,111.248689,164.4414353,105.5721568,125.7766916,190.4378146,191.9647303,100.2935941,118.05687,127.4976915,155.5959045,138.6314928,117.148736,128.9711902,157.1110252,311.1549591,247.5901707,119.0188162,115.6429156,144.8978629,185.5723922,419.3793792,121.7797034,136.6488218,109.4630229,113.7817748,136.4858291,141.5988308,129.0993304,167.3604235,198.6887579,116.5840242,110.9522712,181.7759901,172.6981813,158.7129724,193.5037657,116.4984942,163.7215116,109.4313949,274.1182066,113.19,120.640666,114.0754599,187.6302474,144.1416611,122.0495919,130.7179478,129.9068795,114.5958633,111.157352,115.7982804,123.9811942,180.812797,153.9756724,103.4646644,110.0038997,110.7249255,119.5958904,112.340515,200.335431,118.9722337,111.1121802,143.4030937,130.0001238,242.9317152,114.5739624,116.0153002,111.635545,133.5980547,160.6216097,115.5388665,20563.60509,110.6708716,156.73903,113.5754744,1503.66687,297.3364,111.0679483,99.54194317,187.1409128,113.5442693,147.0486691,111.7847847,129.1956621,143.4134592,157.0959774,239.3721973,177.2907599,282.4628156,114.0297242,120.2885149,117.7493803,206.2721589,289.7791761,163.9555287,216.3901086,501.1937293
10/2019,148.9048216,118.4419366,153.5197827,396.6772435,115.0253183,126.7527098,118.6482694,157.1493527,116.3845557,119.4307107,184.6913109,137.8803778,512.6927181,117.1642862,110.0448067,149.6044898,105.1541392,150.5044981,168.0225718,99.18831634,115.1215847,183.9739815,108.1399588,110.7675489,130.7186124,119.6126511,117.2867773,150.1099576,117.493253,133.4809718,127.3337121,142.1450877,125.4438187,129.4185044,110.8088762,103.040828,117.0757929,110.6686903,120.9972958,105.8535266,133.8789976,124.7109787,295.7601326,110.8275778,127.3044654,123.1091637,167.3881906,340.9802289,130.7192043,112.7333469,110.288761,122.6452566,176.4551514,136.2376,113.7572931,283.021615,102.825049,108.2201481,143.0003696,269.9476092,113.5176063,117.3813437,224.600838,151.668811,135.9765713,122.8443834,130.0091282,175.5166465,152.0528466,580.9897879,119.9621025,106.8042975,108.5936758,110.5429466,111.1412024,165.4163846,105.8885569,126.2420418,191.5804414,192.6020722,100.4359354,118.008209,127.4976915,156.4787424,139.6261831,117.5935415,130.7306011,157.5843571,312.4979349,248.9101488,119.1102973,115.6319956,145.3224513,186.0163453,428.5122054,121.9796701,137.0271903,108.4924148,114.1195734,136.9136844,142.3630738,128.4726346,168.8137814,198.0258243,117.2121999,111.3211898,182.3394987,173.4879746,159.0188515,194.81172,117.000737,164.2769013,109.8622272,277.0464394,113.07,120.8578409,114.3022501,191.0320255,144.6912957,121.9856792,130.8970279,130.2867242,114.8599091,111.1988978,114.837033,124.5179588,181.047797,156.0560143,103.3976458,109.7971663,110.7249255,119.3737357,112.2968706,201.9596822,119.0326994,111.5379865,143.6214741,129.9652619,242.6137418,114.3257018,115.9487777,111.7097073,134.9910202,160.6216097,115.8248366,21289.96489,111.7449808,158.2992194,113.2257055,1534.016663,299.2222545,111.0977031,99.31816318,187.011761,113.3677185,146.4668742,111.5670928,129.8390668,143.4134592,158.3388253,244.1647982,177.6184876,284.4344518,113.8447277,120.1775476,118.0185778,207.8239274,294.2417755,164.9148325,218.4238502,695.3545232
