Date,Norway,Israel,India,France,United Kingdom,Italy,Poland,Austria,Japan,Argentina,Korea,Switzerland,Russia,China,Saudi Arabia,Sweden,Singapore,Germany,Belgium,Mexico,Thailand,Brazil,Türkiye,Indonesia,Netherlands,Canada,Ireland,United States,Spain
2001/1/1,83.503755,80.563814,61.207245,84.601172,81.177786,82.005144,78.537055,83.935342,102.408156,39.93797356,74.796811,92.282689,34.41665,82.50092,76.163884,86.520262,86.276835,86.451735,81.970861,66.173769,77.923029,54.36081988,23.86607392,45.882734,83.3177,82.684602,79.638166,80.300657,77.323194
2001/2/1,84.15528,80.482987,61.207245,84.833448,81.289601,82.284731,78.601219,84.055079,102.091756,39.84699883,75.161509,92.157809,35.216322,82.582685,76.008764,86.83434,86.113235,86.90555,82.326132,66.129903,78.26485,54.61093995,24.11781954,46.283511,84.0492,83.11391,80.368792,80.621677,77.577049
2001/3/1,84.372455,80.644641,61.399414,85.213535,81.625047,82.360005,78.986205,84.174815,101.986289,39.92292068,75.820283,92.305618,35.86221,82.092095,76.008764,87.475721,86.266539,86.90555,82.509151,66.548942,78.26485,54.81835659,25.18600595,46.696683,84.8354,83.371494,80.995042,80.805116,77.903931
2001/4/1,84.698217,81.372082,61.710044,85.625297,82.072307,82.714866,79.627847,84.653762,102.091756,40.18978494,76.112042,92.560889,36.508099,82.255625,76.008764,88.236121,86.503359,87.245911,83.219694,66.88461,78.838622,55.1362242,27.88158767,46.909467,85.3048,83.972524,81.725668,81.126135,78.308476
2001/5/1,85.132567,81.696528,61.862726,86.153196,82.743198,82.929933,80.526147,84.893235,102.197223,40.21579458,76.039102,93.063262,37.153988,81.8468,75.853644,88.834522,86.155565,87.586272,83.747219,67.03814,79.058364,55.36226339,29.08219244,47.438326,85.5887,84.659416,82.247543,81.493014,78.60464
2001/6/1,85.132567,81.939008,62.054895,86.205986,82.855013,83.145,80.461983,85.012971,101.986289,39.92572729,76.257921,93.239609,37.76912,80.865619,75.853644,88.705585,85.683069,87.699726,83.89794,67.19671,78.838622,55.65027071,30.59071157,48.229551,85.2612,84.745278,82.665043,81.630594,78.869507
2001/7/1,84.046693,82.262315,62.170724,86.026501,82.295937,83.220274,80.205326,85.012971,101.669889,39.7951397,76.403801,93.098492,37.922903,80.456794,75.698524,88.252651,86.196751,87.81318,83.833345,67.022065,78.838622,56.39035641,30.67604662,49.254217,85.1411,84.487693,82.456293,81.401295,79.063086
2001/8/1,83.938105,82.504796,62.40238,86.026501,82.631383,83.220274,79.948669,84.893235,101.986289,39.65281153,76.696717,92.582047,37.922903,80.538559,75.620964,88.470853,86.146413,87.586272,83.822579,67.419171,78.838622,56.78496176,30.85152756,49.150924,85.4577,84.487693,82.665043,81.401295,79.254347
2001/9/1,84.372455,82.666449,62.40238,86.18487,82.855013,83.220274,80.205326,85.132708,101.880823,39.62279004,76.623778,92.700038,38.168956,81.274444,75.620964,89.214722,86.027431,87.586272,84.059427,68.046777,79.058364,56.94389557,33.50744938,49.464934,86.5059,84.659416,83.082543,81.768174,79.243335
2001/10/1,84.372455,82.747276,62.71301,86.23766,82.631383,83.360067,80.526147,85.252445,101.880823,39.44798775,76.623778,92.559511,38.568792,81.519739,75.698524,88.973378,85.81006,87.472818,83.930238,68.354245,78.716543,57.41652297,36.62954687,49.799604,86.4185,84.230109,83.291293,81.493014,79.161035
2001/11/1,84.372455,82.262315,62.634036,86.005385,82.519568,83.499861,80.590311,85.132708,101.353489,39.31861383,76.186139,92.683407,39.091655,81.356209,75.620964,89.006439,85.629299,87.245911,84.02713,68.611717,78.496801,57.82429253,38.65267178,50.650738,86.3093,83.457355,83.291293,81.355435,79.102498
2001/12/1,84.58963,82.181488,62.441867,86.110964,82.743198,83.575135,80.782804,85.252445,101.248023,39.28871876,76.332019,92.649259,39.737544,81.437974,75.776084,89.085785,85.453114,88.153541,83.844111,68.706805,78.26485,58.20027532,39.50323317,51.470884,86.0473,83.629078,83.708794,81.034416,79.389389
2002/1/1,84.698217,83.070583,62.133869,86.512168,82.407753,83.929996,81.424447,85.611654,101.037089,40.18945624,76.769657,92.763905,40.967808,81.68327,75.931204,88.867583,85.328411,88.153541,84.350104,69.341086,78.496801,58.50305225,41.33604004,52.497616,86.6696,83.800801,83.604419,81.217855,79.281115
2002/2/1,84.806805,83.718336,62.054895,86.617748,82.519568,84.220336,81.488611,85.611654,100.509756,41.45159786,77.135514,92.760952,41.429157,82.582685,76.008764,89.082479,85.580104,88.493902,84.49006,69.296539,78.606672,58.71367968,41.74794562,53.284708,87.1391,84.31597,84.126294,81.538874,79.349529
2002/3/1,85.132567,84.12247,62.481353,86.997836,82.855013,84.435404,81.681104,85.731391,100.720689,43.09120791,77.57431,92.77591,41.890506,81.519739,75.931204,89.846184,85.50002,88.720809,84.716142,69.65087,78.716543,59.06590269,41.58209583,53.272313,87.9143,84.917001,84.856919,81.997473,80.005169
2002/4/1,85.241155,85.416837,62.634036,87.325133,83.190458,84.650471,82.066089,86.090601,101.037089,47.5677984,78.013106,93.57646,42.351856,81.274444,75.853644,90.236302,85.591545,88.607356,84.737673,70.031356,79.168235,59.53853009,42.57518437,53.146296,88.3292,85.432169,85.587545,82.456072,81.091821
2002/5/1,85.45833,86.226243,62.828838,87.430713,83.414089,84.865538,81.873596,86.44981,101.353489,49.47562123,78.304865,93.666307,43.090014,81.029149,75.853644,90.467728,85.85811,88.720809,84.866863,70.173307,79.290314,59.66342959,42.51816535,53.569797,88.3511,85.603892,86.10942,82.456072,81.383723
2002/6/1,85.45833,87.357818,63.560661,87.420155,83.414089,84.930058,81.552775,86.44981,101.248023,51.26763966,78.231925,93.543395,43.305311,80.293264,75.698524,90.335485,85.804339,88.720809,84.630015,70.515513,79.058364,59.91387074,43.62235469,53.763988,88.0563,85.775615,86.213795,82.501932,81.387144
2002/7/1,85.349742,87.924744,63.908145,87.420155,83.190458,85.080605,81.16779,86.330074,100.826156,52.9023866,78.013106,93.050371,43.612877,79.720909,75.931204,90.014795,85.830653,88.834263,84.909926,70.717949,79.058364,60.62698585,43.34525386,54.204016,87.9362,86.290784,85.796295,82.593652,80.822724
2002/8/1,85.02398,87.600298,64.487285,87.620757,83.414089,85.220399,80.846968,86.569547,101.142556,54.14134206,78.524842,93.019569,43.643633,79.966204,76.086324,90.067692,85.770018,88.720809,84.877629,70.986864,79.058364,61.02094903,43.25384164,54.358955,88.231,86.63423,86.31817,82.868811,81.054193
2002/9/1,85.566917,87.924744,64.603113,87.779127,83.637719,85.360193,81.103625,86.44981,101.142556,54.87266291,78.964796,93.160588,43.828173,80.783854,76.163884,90.752052,85.66362,88.720809,85.114476,71.413805,79.400185,61.46018427,45.90520565,54.648175,89.1918,86.63423,86.73567,83.006391,81.357498
2002/10/1,85.892679,88.490531,64.6426,87.916381,83.749534,85.57526,81.360282,86.80902,100.931622,54.99259717,78.743661,93.704588,44.289522,80.947384,76.163884,91.046293,85.638451,88.607356,85.017584,71.728493,79.742006,62.26544889,48.86381552,54.941527,88.9734,86.891815,87.15317,83.14397,82.16365
2002/11/1,86.218442,87.76309,64.758428,87.916381,83.749534,85.865601,81.296118,86.569547,100.931622,55.27258425,78.817759,93.53198,45.027681,80.865619,76.241444,90.824786,85.829509,88.266994,84.952989,72.308691,79.510056,64.14600505,50.94422141,55.95793,88.7114,87.149399,87.257545,83.14397,82.290217
2002/12/1,86.869967,87.519471,64.526772,88.064193,84.08498,85.930121,81.360282,86.928757,100.931622,55.37608338,79.1813,93.474608,45.704326,81.110914,76.319004,90.940499,85.826077,89.06117,84.996053,72.62338,79.510056,65.49292892,51.23569341,56.6314,88.4057,86.805953,87.883796,82.960531,82.563875
2003/1/1,88.933128,87.683402,64.758428,88.23312,83.525904,86.295735,81.681104,87.16823,100.615222,56.10664569,79.695351,93.549398,46.811564,82.01033,76.319004,91.23474,86.073193,89.06117,85.372856,72.916953,80.193699,66.96667874,53.12219731,57.085889,88.7114,87.578706,87.570671,83.32741,82.224083
2003/2/1,89.041716,88.028339,65.374423,88.845484,83.861349,86.435529,81.745268,87.048493,100.298822,56.42422284,80.13299,93.64141,47.58048,82.746215,76.241444,92.041425,85.915313,89.628439,85.964975,73.119525,80.083828,68.01821049,53.94058296,57.197446,89.2573,88.265598,88.405671,83.969448,82.39854
2003/3/1,88.390191,88.201376,66.224706,89.204455,84.196795,86.72587,82.001925,87.407703,100.615222,56.75359957,81.083522,94.018313,48.072586,82.17386,76.241444,92.514196,86.155565,89.628439,86.201823,73.581067,80.083828,68.85494079,55,57.065231,90.1089,88.523183,89.031921,84.473907,82.969802
2003/4/1,87.738666,88.028339,66.803847,89.07776,84.420425,86.940937,82.194418,87.287966,100.931622,56.78495273,80.937642,94.205091,48.564691,82.01033,76.163884,92.186893,86.330606,89.401532,85.986507,73.70667,80.425649,69.52278385,55.54372197,57.151997,90.1963,87.922152,89.240671,84.290467,83.644826
2003/5/1,87.195729,87.596883,66.919675,88.97218,84.420425,87.156004,82.194418,87.287966,101.142556,56.56716628,80.791763,94.054133,48.933771,81.437974,76.241444,92.077792,85.782602,89.174624,85.749659,73.468951,80.755262,69.94692841,56.07623318,57.271817,90.1307,88.008014,89.136296,84.152888,83.567289
2003/6/1,86.978554,87.078909,66.956529,89.141108,84.30861,87.220525,82.130253,87.407703,100.826156,56.51870373,80.571786,94.056101,49.333607,80.456794,76.319004,91.823224,85.526333,89.514985,85.997273,73.529573,80.425649,69.84193578,56.12107623,57.325529,89.7159,88.008014,89.240671,84.244607,83.623161
2003/7/1,86.652792,86.474415,66.919675,89.046086,84.196795,87.371072,81.809432,87.407703,100.615222,56.76969757,80.500004,93.302099,49.671929,80.129734,76.784364,91.505839,86.060608,89.628439,86.15876,73.636104,80.425649,69.98160488,56.01457399,57.344122,89.7923,88.093875,88.614421,84.336327,83.098649
2003/8/1,86.869967,86.646315,67.035503,89.257245,84.53224,87.586139,81.488611,87.647176,100.826156,56.78351993,80.864703,93.519285,49.48739,80.620324,76.629244,91.479391,86.161285,89.628439,86.395608,73.857067,80.877341,70.21952397,56.10426009,57.827533,90.0762,88.35146,89.136296,84.657346,83.480631
2003/9/1,87.304316,86.214859,67.767326,89.595101,84.867685,87.725933,81.873596,87.766913,100.931622,56.8060234,81.596416,93.654695,49.641173,81.601504,76.784364,92.143914,86.25281,89.628439,86.643221,74.296677,80.755262,70.76728372,56.86098655,58.036185,90.9605,88.523183,89.240671,84.932506,83.729204
2003/10/1,87.304316,86.214859,67.959495,89.785145,84.979501,87.790453,82.38691,87.647176,100.931622,57.14087851,81.668198,94.129809,50.133279,82.33739,76.629244,92.20673,86.193319,89.628439,86.36331,74.569134,80.877341,70.97245282,57.38789238,58.356393,90.7094,88.265598,89.240671,84.840786,84.293624
2003/11/1,87.412904,86.041821,68.270125,89.890725,84.867685,88.00552,82.643568,87.766913,100.404289,57.28179915,81.522318,94.011424,50.625384,83.15504,76.629244,92.014977,86.311157,89.401532,86.524797,75.188021,80.987212,71.21390376,58.11659193,58.943097,90.4801,88.523183,89.240671,84.611487,84.568423
2003/12/1,87.412904,85.868784,68.230638,89.985747,85.203131,88.080794,82.83606,87.886649,100.509756,57.40341907,81.889332,94.029728,51.179003,83.64563,76.629244,92.097629,86.465605,90.082254,86.470968,75.511292,80.987212,71.58410716,58.3632287,59.494681,89.9015,88.609044,89.553797,84.519767,84.713234
2004/1/1,87.304316,85.696884,68.965094,89.985747,84.75587,88.220587,83.156882,88.126123,100.298822,57.64472039,82.401068,93.710591,52.070945,84.626811,76.396564,91.895957,86.652086,90.082254,86.729348,75.9806,81.329033,72.12801396,58.75,59.830534,89.9124,88.694906,89.136296,84.932506,84.119167
2004/2/1,87.412904,85.868784,69.388919,90.365834,84.979501,88.435655,83.221046,88.365596,100.298822,57.70270688,82.765767,93.726336,52.593808,84.463281,76.551684,91.67445,87.649705,90.309161,87.052322,76.435059,81.890597,72.56789137,59.05269058,59.8197,90.3164,88.866629,89.866922,85.391105,84.157935
2004/3/1,87.847254,85.782265,69.388919,90.724806,85.091316,88.725995,83.477703,88.724805,100.509756,58.04506314,83.569262,93.927088,52.993644,84.708576,76.474124,92.365422,87.006744,90.649523,87.170746,76.694166,82.122547,72.90887663,59.61883408,60.036379,91.1025,89.210074,90.284422,85.941423,84.74516
2004/4/1,87.955841,86.732833,69.812745,90.957082,85.426761,88.941063,84.119346,88.724805,100.509756,58.54308952,83.569262,94.719372,53.516506,85.117401,76.629244,92.385258,87.593646,90.87643,87.644441,76.809824,82.464368,73.17858248,59.91591928,60.621413,91.3973,89.381797,90.493172,86.216582,85.905928
2004/5/1,88.064429,87.078909,70.170759,91.294937,85.650391,89.15613,84.953481,89.203752,100.615222,58.97082414,83.49748,94.938232,53.916342,85.035636,76.551684,92.613378,87.803008,91.103337,87.978181,76.617196,82.793982,73.55167558,60.17376682,61.157694,91.5501,90.154551,90.701922,86.721041,86.412196
2004/6/1,88.064429,87.078909,70.315544,91.326611,85.650391,89.295924,85.723452,89.443225,100.826156,59.30458357,83.49748,95.102081,54.316178,84.463281,76.474124,92.210036,87.116574,91.103337,87.935118,76.739938,83.025932,74.07374906,60.09529148,61.450211,90.9605,90.240412,91.223798,86.996201,86.549025
2004/7/1,87.955841,86.905871,71.031572,91.1788,85.426761,89.371197,85.659288,89.203752,100.509756,59.57791232,84.009216,94.106782,54.83904,84.217986,76.939484,92.07118,87.815593,91.216791,88.236561,76.941148,83.135803,74.74769261,60.38116592,61.688558,90.8295,90.154551,90.910672,86.858621,85.892245
2004/8/1,87.738666,87.078909,72.031905,91.379401,85.650391,89.586264,85.338466,89.562961,100.615222,59.78255068,84.738613,94.455442,55.054337,84.872106,76.939484,91.962079,87.702331,91.330245,88.344219,77.416041,83.367753,75.26334451,60.84080717,61.742728,91.1352,89.982828,91.536923,86.904481,86.271946
2004/9/1,88.281603,86.905871,71.960829,91.463865,85.762206,89.586264,85.595124,89.562961,100.931622,60.15878858,84.738613,94.460952,55.30039,85.771521,76.784364,92.633215,87.881948,91.103337,88.408814,78.05618,83.587495,75.5118592,61.41816144,61.753561,91.9323,90.154551,91.536923,87.08792,86.425879
2004/10/1,88.498778,86.905871,72.105614,91.696141,85.985837,89.586264,86.108438,90.041908,101.458956,60.39688716,84.738613,95.346527,55.915522,85.771521,76.939484,92.90762,87.849915,91.216791,88.839446,78.596735,83.587495,75.84417534,62.7970852,62.100248,91.965,90.326274,91.641298,87.546519,87.314128
2004/11/1,88.498778,86.819352,72.676857,91.748931,86.097652,89.650785,86.365095,90.041908,101.248023,60.39823568,84.228035,95.438046,56.561411,85.526226,77.094604,92.37534,87.82589,91.103337,88.731788,79.267253,83.367753,76.36753313,63.62107623,62.65278,91.6921,90.66972,91.850048,87.592379,87.533055
2004/12/1,88.390191,86.905871,71.960829,91.854511,86.544912,89.865852,86.429259,90.520854,100.720689,60.90317324,84.375072,95.281873,57.176543,85.607991,77.094604,92.355503,87.599366,92.124421,88.441111,79.431,83.367753,77.02413844,63.82286996,63.302818,90.895,90.497997,91.954423,87.27136,87.447537
2005/1/1,88.173016,86.387896,72.318843,91.347727,86.097652,89.865852,86.493423,90.640591,100.509756,61.80811642,85.205196,94.839725,58.683617,86.098581,77.017044,91.872815,86.991871,91.443699,88.688725,79.433861,83.367753,77.47075849,64.17600897,64.207453,91.2553,90.412135,91.119422,87.454799,86.71094
2005/2/1,88.281603,86.559796,72.389919,91.907301,86.321282,90.156193,86.429259,90.760327,100.193356,62.3927854,85.550213,95.048154,59.421776,87.652117,76.939484,92.305912,87.6314,91.78406,89.280844,79.698417,83.819445,77.92797413,64.18721973,64.099113,91.8231,90.755581,91.954423,87.959258,86.935568
2005/3/1,88.715953,86.387896,72.676857,92.48799,86.656728,90.446533,86.493423,91.239274,100.509756,63.35723216,86.06658,95.280692,60.190691,86.916232,76.629244,92.487747,87.375131,92.237875,89.851432,80.057652,84.72283,78.40317015,64.35538117,65.323351,92.6747,91.27075,92.163173,88.647156,87.623134
2005/4/1,89.150303,86.99239,73.608747,92.667476,86.992173,90.586327,86.814244,90.9998,100.615222,63.66789813,86.153413,96.060576,60.867336,86.589172,76.784364,92.623296,87.912838,91.897513,90.055982,80.342779,85.296601,79.08514067,64.81502242,65.545447,92.8385,91.528334,92.580673,89.243335,88.885384
2005/5/1,89.476066,87.251946,73.392885,92.730824,87.327618,90.876668,87.070902,91.239274,100.720689,64.05037295,86.06658,95.965219,61.359442,86.425642,76.784364,92.686112,87.772119,92.124421,90.195938,80.141024,85.858165,79.4726823,65.40919283,65.680871,92.7839,91.614196,92.893798,89.151615,89.05528
2005/6/1,89.476066,87.337327,73.679823,92.836404,87.327618,90.876668,86.878409,91.478747,100.298822,64.63698043,85.807238,95.749508,61.759278,85.771521,76.939484,92.719173,86.971278,92.237875,90.465083,80.064055,86.077907,79.45662838,65.4764574,66.011307,92.4782,91.785919,93.206924,89.197475,89.262804
2005/7/1,89.258891,88.287895,74.466928,92.69915,87.439433,91.231529,86.685916,91.239274,100.193356,65.28604138,86.153413,95.22578,62.036088,85.771521,77.172164,92.37534,87.883093,92.69169,91.003373,80.377381,87.445192,79.6553759,65.10089686,66.52592,92.3362,91.957642,93.102548,89.610214,88.716628
2005/8/1,89.367478,88.460933,74.538004,93.058122,87.663064,91.371323,86.621752,91.35901,100.298822,65.57125399,86.411596,95.362961,61.974575,85.935051,77.249724,92.553869,88.298386,92.805143,91.100266,80.473422,88.006755,79.79087098,65.6558296,66.888858,92.7621,92.301088,93.520049,90.068813,89.106591
2005/9/1,90.019003,88.547452,75.040803,93.417093,87.886694,91.371323,86.942573,91.71822,100.615222,66.33384371,86.842288,95.780211,62.128358,86.507407,77.327284,93.188637,88.423088,92.918597,91.197158,80.795875,88.580526,80.07020918,66.32847534,67.349301,93.6028,93.073841,94.355049,91.16945,89.653908
2005/10/1,90.12759,89.238464,75.327741,93.395977,87.998509,91.58639,87.263394,91.837956,100.615222,66.85218222,86.66978,96.617664,62.46668,86.916232,77.715083,93.353941,88.783466,92.918597,91.035671,80.994224,88.91014,80.67062577,67.51681614,73.210472,93.5263,92.644533,94.355049,91.35289,90.382523
2005/11/1,90.12759,89.151945,75.469893,93.205934,87.998509,91.661663,87.070902,91.598483,100.193356,67.65868322,86.324763,96.346156,62.92803,86.589172,77.947763,93.129127,88.674781,92.69169,91.003373,81.577147,88.238705,81.11435612,68.46412556,74.169278,93.2861,92.472811,94.250674,90.619131,90.519352
2005/12/1,90.019003,88.978907,74.969727,93.322071,88.222139,91.661663,86.878409,91.957693,100.298822,68.41191757,86.584105,96.240761,63.420135,86.997997,78.025323,93.172107,88.703382,93.372412,90.992607,82.078196,88.116626,81.40621638,68.75,74.136776,92.7839,92.386949,94.146299,90.252252,90.714334
2006/1/1,89.801828,88.720489,75.327741,93.22705,87.774879,91.876731,87.070902,91.837956,100.404289,69.28474905,87.100472,96.063922,64.988723,88.060942,78.180443,92.434849,88.498596,93.032051,91.014139,82.559492,88.348576,81.88654966,69.26569507,75.144334,92.4563,92.902118,93.833174,90.940151,90.346035
2006/2/1,90.56194,89.238464,75.469893,93.586021,88.110324,92.091798,87.070902,91.957693,100.087889,69.55934203,87.274138,96.363279,66.065204,88.551532,78.180443,92.867947,88.674781,93.485866,91.412474,82.685912,88.458447,82.22239767,69.41704036,75.583109,92.8167,92.730395,94.876924,91.12359,90.389365
2006/3/1,90.779115,89.49802,75.54097,93.849971,88.222139,92.306865,87.006737,92.197166,100.298822,70.39778617,87.790505,96.261033,66.588066,87.733882,78.568243,93.525858,88.380758,93.485866,91.380177,82.789582,89.483911,82.57590499,69.60762332,75.604777,93.5482,93.245564,95.294425,91.628049,91.029041
2006/4/1,91.539227,90.274413,77.044102,94.251175,88.781215,92.586453,87.584216,92.676113,100.509756,71.08241442,87.877338,97.078017,66.834119,87.905589,78.645803,93.998628,88.862406,93.826227,91.821575,82.910962,90.497167,82.74928732,70.53811659,75.642696,93.974,93.760733,96.129425,92.407667,92.312955
2006/5/1,91.539227,90.274413,77.689054,94.652378,89.340291,92.876793,88.033365,92.795849,100.826156,71.41507817,88.048688,97.272177,67.141685,87.815647,78.490683,94.144096,88.728551,93.826227,92.166081,82.541918,91.180809,82.83212554,71.86098655,75.924379,94.0613,94.19004,96.546925,92.866266,92.645906
2006/6/1,91.43064,90.360931,78.549868,94.652378,89.563921,92.952067,87.776708,92.915586,100.826156,71.76089003,87.877338,97.245311,67.356982,87.382292,78.568243,94.117647,88.171395,94.053134,92.155315,82.613166,91.180809,82.65810104,72.10201794,76.265648,93.7229,94.018317,96.755675,93.049705,92.786156
2006/7/1,91.104877,90.44745,79.192187,94.494008,89.452106,93.231654,87.776708,92.795849,100.509756,72.20371125,88.221197,96.582533,67.787574,87.120644,78.878483,93.955649,88.837237,94.393495,92.467523,82.839714,91.412759,82.81510837,72.71300448,76.606918,93.5482,94.104179,97.068801,93.324865,92.234278
2006/8/1,91.104877,90.44745,79.694986,94.810748,89.899366,93.382201,88.033365,93.035322,101.248023,72.6098695,88.737564,96.74776,67.910601,87.382292,78.956043,94.018464,88.886431,94.166588,92.585947,83.262432,91.412759,82.85652748,72.39349776,76.856099,94.0395,94.275902,97.695051,93.508304,92.422418
2006/9/1,92.407927,89.669919,80.195153,94.599588,90.011182,93.306928,88.225858,92.795849,101.248023,73.26289174,88.995747,96.540611,67.972114,87.815647,79.266283,94.567275,88.809779,93.826227,92.316802,84.102963,91.070938,83.03055198,73.32399103,77.148616,94.3998,93.760733,98.112551,93.049705,92.270766
2006/10/1,92.516514,89.065426,80.553167,94.388428,90.122997,93.231654,88.290022,92.915586,101.037089,73.88995491,88.565055,96.867719,68.18741,87.905589,79.731643,94.577193,89.156429,93.93968,92.133783,84.470644,91.52263,83.30443186,74.2544843,77.814904,94.1596,93.58901,98.008176,92.545247,92.649327
2006/11/1,92.407927,88.892388,80.482091,94.494008,90.346627,93.306928,88.290022,92.915586,100.509756,74.41284468,88.135521,96.825601,68.618003,88.167237,80.119442,94.696212,89.156429,93.93968,92.359865,84.913932,91.412759,83.56257889,75.21300448,78.080336,94.0068,93.760733,98.425676,92.407667,92.878516
2006/12/1,91.973577,88.892388,80.266229,94.715726,90.905703,93.382201,88.09753,93.155059,100.615222,75.14298557,88.393705,96.838492,69.140865,89.401889,80.274562,94.696212,89.420706,94.733856,92.489055,85.405037,91.412759,83.96360581,75.3867713,79.028308,93.6683,93.932456,98.843176,92.545247,93.13279
2007/1/1,90.887702,88.773994,80.411014,94.388428,90.122997,93.446722,88.418351,93.274795,100.404289,76.00283752,88.565055,96.162035,70.309617,90.03148,80.972602,94.226748,87.982626,94.733856,92.532118,85.846145,91.070938,84.33316704,76.14349776,79.851689,93.7775,93.932456,98.634426,92.827743,92.506796
2007/2/1,91.213465,88.504192,80.482091,94.567914,90.570257,93.737062,88.675008,93.394532,99.876956,76.23225498,89.168255,96.352258,71.078532,90.930895,80.507242,94.702824,88.640459,95.074218,93.027345,86.086044,90.729117,84.70433366,76.46860987,80.344634,94.2033,94.619347,99.469427,93.324406,92.56951
2007/3/1,91.756402,88.68406,80.697952,94.969118,91.017518,93.876856,89.124158,93.873478,100.193356,76.81650255,89.68578,96.427245,71.509124,90.652894,80.817482,95.324368,88.5844,95.301125,93.038111,86.272405,91.29068,85.01770617,77.16928251,80.534228,95.2296,95.392101,100.200052,94.17419,93.2719
2007/4/1,91.756402,89.132592,81.914147,95.433669,91.241148,94.01665,89.573308,94.352425,100.509756,77.388192,90.029639,97.518787,71.90896,90.562952,80.895042,95.807057,89.265114,95.75494,93.457977,86.22091,92.084194,85.23026007,78.09977578,80.40422,95.6882,95.821408,100.930678,94.78596,94.560374
2007/5/1,91.86499,89.132592,82.056299,95.665945,91.464778,94.306991,90.022457,94.711634,100.826156,77.71124752,90.116472,97.746897,72.37031,90.840953,80.817482,95.704568,89.850872,95.75494,93.350319,85.800236,92.877707,85.46882132,78.49215247,80.485475,95.7537,96.250716,101.348178,95.365171,94.82035
2007/6/1,91.756402,89.759853,82.201085,95.782083,91.688408,94.522058,90.022457,94.711634,100.615222,78.05461518,90.116472,97.858787,73.046955,91.20072,80.972602,95.859954,89.675831,95.868394,93.339554,85.903361,92.877707,85.70802472,78.30156951,80.669652,95.3606,96.078993,101.556928,95.549986,94.994807
2007/7/1,91.539227,90.746851,82.772328,95.539249,91.129333,94.737125,89.7658,94.711634,100.509756,78.44206268,90.461489,97.27818,73.692844,92.01837,81.903322,95.707874,91.476578,96.322209,93.737888,86.268182,92.877707,85.91383597,77.72982063,81.249269,94.913,96.164854,101.870053,95.52568,94.302679
2007/8/1,91.43064,91.374112,82.988189,95.929895,91.464778,94.876919,89.380815,94.591898,101.037089,78.90258326,90.547164,97.16934,73.754357,93.122198,82.446241,95.681426,91.952506,96.208755,93.619465,86.619652,92.316144,86.31775258,77.74663677,81.855971,95.0767,95.90727,102.287553,95.350496,94.432667
2007/9/1,92.082165,90.925581,83.059265,96.035475,91.576593,94.876919,90.086622,94.711634,101.037089,79.53495624,91.064689,97.261844,74.338733,93.408375,83.144281,96.636884,91.482299,96.322209,93.705591,87.292213,92.877707,86.47315453,78.54820628,82.511425,95.6336,96.078993,102.600678,95.613273,94.742813
2007/10/1,92.299339,91.015515,83.275127,96.278309,92.023854,95.16726,90.599936,95.430054,101.248023,80.07798958,91.236039,98.092408,75.568997,93.686377,83.997441,97.149328,92.777372,96.549116,94.200818,87.632376,93.671221,86.73258588,79.97197309,83.16688,95.6773,95.821408,102.809429,95.817808,95.970855
2007/11/1,93.819564,91.374112,83.562065,96.806208,92.247484,95.522121,91.241578,95.789264,101.142556,80.7612693,91.236039,98.539673,76.491696,94.340497,84.92816,97.777484,93.487832,97.116385,95.083614,88.250582,94.122913,87.06201231,81.53026906,83.318555,95.8192,96.078993,103.331304,96.386929,96.658422
2007/12/1,94.579676,91.91144,83.488356,97.16518,92.80656,95.812461,91.498235,96.507683,101.248023,81.51037379,91.581056,98.779198,77.352881,95.280795,85.47108,97.965931,92.836863,97.683653,95.341994,88.615538,94.122913,87.70641664,81.70964126,84.234025,95.4152,96.164854,103.435679,96.322267,97.063208
2008/1/1,94.145326,91.91144,83.991155,97.049042,92.135669,96.242596,92.139878,96.26821,101.142556,82.2691708,92.01059,98.495193,79.136764,96.425505,86.634479,97.238592,93.815033,97.343292,95.729563,89.026268,95.026298,88.18000727,82.36547085,85.729111,95.6773,95.993131,102.913804,96.801044,96.4623
2008/2/1,94.688264,91.73271,85.065197,97.260202,92.80656,96.457663,92.524864,96.387947,100.931622,82.65324699,92.356764,98.630602,80.090219,98.935692,87.487639,97.641934,94.451129,97.797107,96.418575,89.290824,95.600069,88.61217879,83.43049327,86.28706,96.3214,96.336577,104.270679,97.082165,96.612812
2008/3/1,94.688264,92.001374,86.926344,97.988703,93.25382,96.952318,92.909849,97.106366,101.353489,83.58844765,93.218148,98.964107,81.043674,98.240689,88.573478,98.574251,94.535789,98.250922,97.118352,89.938047,96.161633,89.03760767,84.23206278,87.110441,97.2713,96.680023,105.210055,97.923694,97.470275
2008/4/1,94.688264,93.346969,88.429476,98.316001,93.924711,97.167385,93.294835,97.465576,101.248023,84.28268412,93.735673,99.746058,82.212426,98.338807,89.349078,99.007348,96.024208,98.024014,97.344434,90.142662,97.74866,89.52725222,85.64461883,87.608803,97.6316,97.452776,105.31443,98.517579,98.519299
2008/5/1,94.688264,93.97423,88.787491,98.8439,94.595602,97.672793,94.064806,98.183995,102.091756,84.75466715,94.509065,100.538046,83.319664,97.946335,89.193958,99.397466,96.61683,98.591283,98.216465,90.045259,100.019329,90.23458793,86.92264574,88.843874,97.981,98.397252,106.045055,99.347185,99.184061
